sheet_type,site,year,entity,parameter,value,year_condition,timestep
Commodity,EU27,2045,Coal,max,inf,2045,
Commodity,EU27,2045,Oil,max,inf,2045,
Commodity,EU27,2045,Slack,max,inf,2045,
Commodity,EU27,2045,Hydro,maxperhour,0,2045,
Commodity,EU27,2045,Elec,maxperhour,0,2045,
Commodity,EU27,2045,Lignite,maxperhour,inf,2045,
Commodity,EU27,2045,Gas,maxperhour,inf,2045,
Commodity,EU27,2045,CO2,maxperhour,inf,2045,
Commodity,EU27,2045,Biomass,maxperhour,inf,2045,
Commodity,EU27,2045,Nuclear Fuel,maxperhour,inf,2045,
Commodity,EU27,2045,Coal,maxperhour,inf,2045,
Commodity,EU27,2045,Oil,maxperhour,inf,2045,
Commodity,EU27,2045,Slack,maxperhour,inf,2045,
Demand,EU27,2046,Elec,fix,0,2046,0
Demand,EU27,2046,Elec,fix,520250000,2046,1
Demand,EU27,2046,Elec,fix,520250000,2046,2
Demand,EU27,2046,Elec,fix,520250000,2046,3
Demand,EU27,2046,Elec,fix,520250000,2046,4
Demand,EU27,2046,Elec,fix,520250000,2046,5
Demand,EU27,2046,Elec,fix,520250000,2046,6
Demand,EU27,2046,Elec,fix,520250000,2046,7
Demand,EU27,2046,Elec,fix,520250000,2046,8
Demand,EU27,2046,Elec,fix,520250000,2046,9
Demand,EU27,2046,Elec,fix,520250000,2046,10
Demand,EU27,2046,Elec,fix,520250000,2046,11
Demand,EU27,2046,Elec,fix,520250000,2046,12
SupIm,EU27,2046,Hydro,sup-im,0.0,2046,0
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,1
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,2
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,3
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,4
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,5
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,6
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,7
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,8
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,9
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,10
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,11
SupIm,EU27,2046,Hydro,sup-im,0.207,2046,12
Commodity,EU27,2046,Hydro,Type,SupIm,2046,
Commodity,EU27,2046,Elec,Type,Demand,2046,
Commodity,EU27,2046,Lignite,Type,Stock,2046,
Commodity,EU27,2046,Gas,Type,Stock,2046,
Commodity,EU27,2046,CO2,Type,Env,2046,
Commodity,EU27,2046,Biomass,Type,Stock,2046,
Commodity,EU27,2046,Nuclear Fuel,Type,Stock,2046,
Commodity,EU27,2046,Coal,Type,Stock,2046,
Commodity,EU27,2046,Oil,Type,Stock,2046,
Commodity,EU27,2046,Slack,Type,Stock,2046,
Commodity,EU27,2046,Hydro,price,0,2046,
Commodity,EU27,2046,Elec,price,0,2046,
Commodity,EU27,2046,Lignite,price,8.64,2046,
Commodity,EU27,2046,Gas,price,20.52,2046,
Commodity,EU27,2046,CO2,price,147.0,2046,
Commodity,EU27,2046,Biomass,price,64.8,2046,
Commodity,EU27,2046,Nuclear Fuel,price,6.12,2046,
Commodity,EU27,2046,Coal,price,6.48,2046,
Commodity,EU27,2046,Oil,price,32.04,2046,
Commodity,EU27,2046,Slack,price,32.04,2046,
Commodity,EU27,2046,Hydro,max,0,2046,
Commodity,EU27,2046,Elec,max,0,2046,
Commodity,EU27,2046,Lignite,max,inf,2046,
Commodity,EU27,2046,Gas,max,inf,2046,
Commodity,EU27,2046,CO2,max,inf,2046,
Commodity,EU27,2046,Biomass,max,inf,2046,
Commodity,EU27,2046,Nuclear Fuel,max,inf,2046,
Commodity,EU27,2046,Coal,max,inf,2046,
Commodity,EU27,2046,Oil,max,inf,2046,
Commodity,EU27,2046,Slack,max,inf,2046,
Commodity,EU27,2046,Hydro,maxperhour,0,2046,
Commodity,EU27,2046,Elec,maxperhour,0,2046,
Commodity,EU27,2046,Lignite,maxperhour,inf,2046,
Commodity,EU27,2046,Gas,maxperhour,inf,2046,
Commodity,EU27,2046,CO2,maxperhour,inf,2046,
Commodity,EU27,2046,Biomass,maxperhour,inf,2046,
Commodity,EU27,2046,Nuclear Fuel,maxperhour,inf,2046,
Commodity,EU27,2046,Coal,maxperhour,inf,2046,
Commodity,EU27,2046,Oil,maxperhour,inf,2046,
Commodity,EU27,2046,Slack,maxperhour,inf,2046,
Demand,EU27,2047,Elec,fix,0,2047,0
Demand,EU27,2047,Elec,fix,531666667,2047,1
Demand,EU27,2047,Elec,fix,531666667,2047,2
Demand,EU27,2047,Elec,fix,531666667,2047,3
Demand,EU27,2047,Elec,fix,531666667,2047,4
Demand,EU27,2047,Elec,fix,531666667,2047,5
Demand,EU27,2047,Elec,fix,531666667,2047,6
Demand,EU27,2047,Elec,fix,531666667,2047,7
Demand,EU27,2047,Elec,fix,531666667,2047,8
Demand,EU27,2047,Elec,fix,531666667,2047,9
Demand,EU27,2047,Elec,fix,531666667,2047,10
Demand,EU27,2047,Elec,fix,531666667,2047,11
Demand,EU27,2047,Elec,fix,531666667,2047,12
SupIm,EU27,2047,Hydro,sup-im,0.0,2047,0
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,1
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,2
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,3
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,4
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,5
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,6
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,7
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,8
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,9
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,10
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,11
SupIm,EU27,2047,Hydro,sup-im,0.207,2047,12
Commodity,EU27,2047,Hydro,Type,SupIm,2047,
Commodity,EU27,2047,Elec,Type,Demand,2047,
Commodity,EU27,2047,Lignite,Type,Stock,2047,
Commodity,EU27,2047,Gas,Type,Stock,2047,
Commodity,EU27,2047,CO2,Type,Env,2047,
Commodity,EU27,2047,Biomass,Type,Stock,2047,
Commodity,EU27,2047,Nuclear Fuel,Type,Stock,2047,
Commodity,EU27,2047,Coal,Type,Stock,2047,
Commodity,EU27,2047,Oil,Type,Stock,2047,
Commodity,EU27,2047,Slack,Type,Stock,2047,
Commodity,EU27,2047,Hydro,price,0,2047,
Commodity,EU27,2047,Elec,price,0,2047,
Commodity,EU27,2047,Lignite,price,8.64,2047,
Commodity,EU27,2047,Gas,price,20.52,2047,
Commodity,EU27,2047,CO2,price,147.0,2047,
Commodity,EU27,2047,Biomass,price,64.8,2047,
Commodity,EU27,2047,Nuclear Fuel,price,6.12,2047,
Commodity,EU27,2047,Coal,price,6.48,2047,
Commodity,EU27,2047,Oil,price,32.04,2047,
Commodity,EU27,2047,Slack,price,32.04,2047,
Commodity,EU27,2047,Hydro,max,0,2047,
Commodity,EU27,2047,Elec,max,0,2047,
Commodity,EU27,2047,Lignite,max,inf,2047,
Commodity,EU27,2047,Gas,max,inf,2047,
Commodity,EU27,2047,CO2,max,inf,2047,
Commodity,EU27,2047,Biomass,max,inf,2047,
Commodity,EU27,2047,Nuclear Fuel,max,inf,2047,
Commodity,EU27,2047,Coal,max,inf,2047,
Commodity,EU27,2047,Oil,max,inf,2047,
Commodity,EU27,2047,Slack,max,inf,2047,
Commodity,EU27,2047,Hydro,maxperhour,0,2047,
Commodity,EU27,2047,Elec,maxperhour,0,2047,
Commodity,EU27,2047,Lignite,maxperhour,inf,2047,
Commodity,EU27,2047,Gas,maxperhour,inf,2047,
Commodity,EU27,2047,CO2,maxperhour,inf,2047,
Commodity,EU27,2047,Biomass,maxperhour,inf,2047,
Commodity,EU27,2047,Nuclear Fuel,maxperhour,inf,2047,
Commodity,EU27,2047,Coal,maxperhour,inf,2047,
Commodity,EU27,2047,Oil,maxperhour,inf,2047,
Commodity,EU27,2047,Slack,maxperhour,inf,2047,
Demand,EU27,2048,Elec,fix,0,2048,0
Demand,EU27,2048,Elec,fix,543083333,2048,1
Demand,EU27,2048,Elec,fix,543083333,2048,2
Demand,EU27,2048,Elec,fix,543083333,2048,3
Demand,EU27,2048,Elec,fix,543083333,2048,4
Demand,EU27,2048,Elec,fix,543083333,2048,5
Demand,EU27,2048,Elec,fix,543083333,2048,6
Demand,EU27,2048,Elec,fix,543083333,2048,7
Demand,EU27,2048,Elec,fix,543083333,2048,8
Demand,EU27,2048,Elec,fix,543083333,2048,9
Demand,EU27,2048,Elec,fix,543083333,2048,10
Demand,EU27,2048,Elec,fix,543083333,2048,11
Demand,EU27,2048,Elec,fix,543083333,2048,12
SupIm,EU27,2048,Hydro,sup-im,0.0,2048,0
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,1
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,2
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,3
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,4
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,5
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,6
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,7
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,8
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,9
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,10
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,11
SupIm,EU27,2048,Hydro,sup-im,0.207,2048,12
Commodity,EU27,2048,Hydro,Type,SupIm,2048,
Commodity,EU27,2048,Elec,Type,Demand,2048,
Commodity,EU27,2048,Lignite,Type,Stock,2048,
Commodity,EU27,2048,Gas,Type,Stock,2048,
Commodity,EU27,2048,CO2,Type,Env,2048,
Commodity,EU27,2048,Biomass,Type,Stock,2048,
Commodity,EU27,2048,Nuclear Fuel,Type,Stock,2048,
Commodity,EU27,2048,Coal,Type,Stock,2048,
Commodity,EU27,2048,Oil,Type,Stock,2048,
Commodity,EU27,2048,Slack,Type,Stock,2048,
Commodity,EU27,2048,Hydro,price,0,2048,
Commodity,EU27,2048,Elec,price,0,2048,
Commodity,EU27,2048,Lignite,price,8.64,2048,
Commodity,EU27,2048,Gas,price,20.52,2048,
Commodity,EU27,2048,CO2,price,147.0,2048,
Commodity,EU27,2048,Biomass,price,64.8,2048,
Commodity,EU27,2048,Nuclear Fuel,price,6.12,2048,
Commodity,EU27,2048,Coal,price,6.48,2048,
Commodity,EU27,2048,Oil,price,32.04,2048,
Commodity,EU27,2048,Slack,price,32.04,2048,
Commodity,EU27,2048,Hydro,max,0,2048,
Commodity,EU27,2048,Elec,max,0,2048,
Commodity,EU27,2048,Lignite,max,inf,2048,
Commodity,EU27,2048,Gas,max,inf,2048,
Commodity,EU27,2048,CO2,max,inf,2048,
Commodity,EU27,2048,Biomass,max,inf,2048,
Commodity,EU27,2048,Nuclear Fuel,max,inf,2048,
Commodity,EU27,2048,Coal,max,inf,2048,
Commodity,EU27,2048,Oil,max,inf,2048,
Commodity,EU27,2048,Slack,max,inf,2048,
Commodity,EU27,2048,Hydro,maxperhour,0,2048,
Commodity,EU27,2048,Elec,maxperhour,0,2048,
Commodity,EU27,2048,Lignite,maxperhour,inf,2048,
Commodity,EU27,2048,Gas,maxperhour,inf,2048,
Commodity,EU27,2048,CO2,maxperhour,inf,2048,
Commodity,EU27,2048,Biomass,maxperhour,inf,2048,
Commodity,EU27,2048,Nuclear Fuel,maxperhour,inf,2048,
Commodity,EU27,2048,Coal,maxperhour,inf,2048,
Commodity,EU27,2048,Oil,maxperhour,inf,2048,
Commodity,EU27,2048,Slack,maxperhour,inf,2048,
Demand,EU27,2049,Elec,fix,0,2049,0
Demand,EU27,2049,Elec,fix,554500000,2049,1
Demand,EU27,2049,Elec,fix,554500000,2049,2
Demand,EU27,2049,Elec,fix,554500000,2049,3
Demand,EU27,2049,Elec,fix,554500000,2049,4
Demand,EU27,2049,Elec,fix,554500000,2049,5
Demand,EU27,2049,Elec,fix,554500000,2049,6
Demand,EU27,2049,Elec,fix,554500000,2049,7
Demand,EU27,2049,Elec,fix,554500000,2049,8
Demand,EU27,2049,Elec,fix,554500000,2049,9
Demand,EU27,2049,Elec,fix,554500000,2049,10
Demand,EU27,2049,Elec,fix,554500000,2049,11
Demand,EU27,2049,Elec,fix,554500000,2049,12
SupIm,EU27,2049,Hydro,sup-im,0.0,2049,0
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,1
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,2
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,3
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,4
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,5
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,6
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,7
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,8
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,9
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,10
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,11
SupIm,EU27,2049,Hydro,sup-im,0.207,2049,12
Commodity,EU27,2049,Hydro,Type,SupIm,2049,
Commodity,EU27,2049,Elec,Type,Demand,2049,
Commodity,EU27,2049,Lignite,Type,Stock,2049,
Commodity,EU27,2049,Gas,Type,Stock,2049,
Commodity,EU27,2049,CO2,Type,Env,2049,
Commodity,EU27,2049,Biomass,Type,Stock,2049,
Commodity,EU27,2049,Nuclear Fuel,Type,Stock,2049,
Commodity,EU27,2049,Coal,Type,Stock,2049,
Commodity,EU27,2049,Oil,Type,Stock,2049,
Commodity,EU27,2049,Slack,Type,Stock,2049,
Commodity,EU27,2049,Hydro,price,0,2049,
Commodity,EU27,2049,Elec,price,0,2049,
Commodity,EU27,2049,Lignite,price,8.64,2049,
Commodity,EU27,2049,Gas,price,20.52,2049,
Commodity,EU27,2049,CO2,price,147.0,2049,
Commodity,EU27,2049,Biomass,price,64.8,2049,
Commodity,EU27,2049,Nuclear Fuel,price,6.12,2049,
Commodity,EU27,2049,Coal,price,6.48,2049,
Commodity,EU27,2049,Oil,price,32.04,2049,
Commodity,EU27,2049,Slack,price,32.04,2049,
Commodity,EU27,2049,Hydro,max,0,2049,
Commodity,EU27,2049,Elec,max,0,2049,
Commodity,EU27,2049,Lignite,max,inf,2049,
Commodity,EU27,2049,Gas,max,inf,2049,
Commodity,EU27,2049,CO2,max,inf,2049,
Commodity,EU27,2049,Biomass,max,inf,2049,
Commodity,EU27,2049,Nuclear Fuel,max,inf,2049,
Commodity,EU27,2049,Coal,max,inf,2049,
Commodity,EU27,2049,Oil,max,inf,2049,
Commodity,EU27,2049,Slack,max,inf,2049,
Commodity,EU27,2049,Hydro,maxperhour,0,2049,
Commodity,EU27,2049,Elec,maxperhour,0,2049,
Commodity,EU27,2049,Lignite,maxperhour,inf,2049,
Commodity,EU27,2049,Gas,maxperhour,inf,2049,
Commodity,EU27,2049,CO2,maxperhour,inf,2049,
Commodity,EU27,2049,Biomass,maxperhour,inf,2049,
Commodity,EU27,2049,Nuclear Fuel,maxperhour,inf,2049,
Commodity,EU27,2049,Coal,maxperhour,inf,2049,
Commodity,EU27,2049,Oil,maxperhour,inf,2049,
Commodity,EU27,2049,Slack,maxperhour,inf,2049,
Process,EU27,2024,Coal Plant_2050,lifetime,0.0,2024,
Process,EU27,2024,Lignite Plant_2050,lifetime,0.0,2024,
Process,EU27,2024,Gas Plant (CCGT)_2050,lifetime,0.0,2024,
Process,EU27,2024,Other non-res_2050,lifetime,0.0,2024,
Process,EU27,2024,Oil Plant_2050,lifetime,0.0,2024,
Process,EU27,2024,Coal Plant CCUS_2050,lifetime,0.0,2024,
Process,EU27,2024,Lignite Plant CCUS_2050,lifetime,0.0,2024,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,lifetime,0.0,2024,
Process,EU27,2024,Nuclear Plant_2050,lifetime,0.0,2024,
Process,EU27,2024,Hydro (run-of-river)_2050,lifetime,0.0,2024,
Process,EU27,2024,Hydro (reservoir)_2050,lifetime,0.0,2024,
Process,EU27,2024,Biomass Plant_2050,lifetime,0.0,2024,
Process,EU27,2024,Coal Plant_2050,inst-cap,0.0,2024,
Process,EU27,2024,Lignite Plant_2050,inst-cap,0.0,2024,
Process,EU27,2024,Gas Plant (CCGT)_2050,inst-cap,0.0,2024,
Process,EU27,2024,Other non-res_2050,inst-cap,0.0,2024,
Process,EU27,2024,Oil Plant_2050,inst-cap,0.0,2024,
Process,EU27,2024,Coal Plant CCUS_2050,inst-cap,0.0,2024,
Process,EU27,2024,Lignite Plant CCUS_2050,inst-cap,0.0,2024,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,inst-cap,0.0,2024,
Process,EU27,2024,Nuclear Plant_2050,inst-cap,0.0,2024,
Process,EU27,2024,Hydro (run-of-river)_2050,inst-cap,0.0,2024,
Process,EU27,2024,Hydro (reservoir)_2050,inst-cap,0.0,2024,
Process,EU27,2024,Biomass Plant_2050,inst-cap,0.0,2024,
Process,EU27,2024,Coal Plant_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Lignite Plant_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Gas Plant (CCGT)_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Other non-res_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Oil Plant_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Coal Plant CCUS_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Lignite Plant CCUS_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Nuclear Plant_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Hydro (run-of-river)_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Hydro (reservoir)_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Biomass Plant_2050,cap-up,0.0,2024-2049,
Process,EU27,2024,Coal Plant_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Lignite Plant_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Gas Plant (CCGT)_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Other non-res_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Oil Plant_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Coal Plant CCUS_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Lignite Plant CCUS_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Nuclear Plant_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Hydro (run-of-river)_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Hydro (reservoir)_2050,min-fraction,0.0,2024-2049,
Process,EU27,2024,Biomass Plant_2050,min-fraction,0.0,2024-2049,
Process,EU27,2050,Coal Plant_2050,cap-up,56122.0,2050-2050,
Process,EU27,2050,Lignite Plant_2050,cap-up,43599.0,2050-2050,
Process,EU27,2050,Gas Plant (CCGT)_2050,cap-up,999999.0,2050-2050,
Process,EU27,2050,Other non-res_2050,cap-up,13483.0,2050-2050,
Process,EU27,2050,Oil Plant_2050,cap-up,14578.0,2050-2050,
Process,EU27,2050,Coal Plant CCUS_2050,cap-up,100000.0,2050-2050,
Process,EU27,2050,Lignite Plant CCUS_2050,cap-up,100000.0,2050-2050,
Process,EU27,2050,Gas Plant (CCGT) CCUS_2050,cap-up,100000.0,2050-2050,
Process,EU27,2050,Nuclear Plant_2050,cap-up,94198.0,2050-2050,
Process,EU27,2050,Hydro (run-of-river)_2050,cap-up,46703.0,2050-2050,
Process,EU27,2050,Hydro (reservoir)_2050,cap-up,61218.0,2050-2050,
Process,EU27,2050,Biomass Plant_2050,cap-up,999999.0,2050-2050,
Process,EU27,2050,Coal Plant_2050,min-fraction,0.5,2050-2050,
Process,EU27,2050,Lignite Plant_2050,min-fraction,0.65,2050-2050,
Process,EU27,2050,Gas Plant (CCGT)_2050,min-fraction,0.0,2050-2050,
Process,EU27,2050,Other non-res_2050,min-fraction,0.0,2050-2050,
Process,EU27,2050,Oil Plant_2050,min-fraction,0.0,2050-2050,
Process,EU27,2050,Coal Plant CCUS_2050,min-fraction,0.5,2050-2050,
Process,EU27,2050,Lignite Plant CCUS_2050,min-fraction,0.65,2050-2050,
Process,EU27,2050,Gas Plant (CCGT) CCUS_2050,min-fraction,0.0,2050-2050,
Process,EU27,2050,Nuclear Plant_2050,min-fraction,0.0,2050-2050,
Process,EU27,2050,Hydro (run-of-river)_2050,min-fraction,0.0,2050-2050,
Process,EU27,2050,Hydro (reservoir)_2050,min-fraction,0.0,2050-2050,
Process,EU27,2050,Biomass Plant_2050,min-fraction,0.0,2050-2050,
Process,EU27,2024,Coal Plant_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Lignite Plant_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Other non-res_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Oil Plant_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Biomass Plant_2050,cap-lo,0.0,2024-2050,
Process,EU27,2024,Coal Plant_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Lignite Plant_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Other non-res_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Oil Plant_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Biomass Plant_2050,max-grad,inf,2024-2050,
Process,EU27,2024,Coal Plant_2050,inv-cost,1784013.3448,2024-2050,
Process,EU27,2024,Lignite Plant_2050,inv-cost,2230016.681,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,inv-cost,735908.1840000001,2024-2050,
Process,EU27,2024,Other non-res_2050,inv-cost,5648000.0,2024-2050,
Process,EU27,2024,Oil Plant_2050,inv-cost,5648000.0,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,inv-cost,3177785.3400000003,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,inv-cost,3568039.68,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,inv-cost,1672518.6,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,inv-cost,5240558.28,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,inv-cost,2620279.14,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,inv-cost,3345037.2,2024-2050,
Process,EU27,2024,Biomass Plant_2050,inv-cost,5648000.0,2024-2050,
Process,EU27,2024,Coal Plant_2050,fix-cost,28544.2135168,2024-2050,
Process,EU27,2024,Lignite Plant_2050,fix-cost,43931.3286088,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,fix-cost,16725.186,2024-2050,
Process,EU27,2024,Other non-res_2050,fix-cost,16725.186,2024-2050,
Process,EU27,2024,Oil Plant_2050,fix-cost,16725.186,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,fix-cost,60099.16836,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,fix-cost,67569.75144000001,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,fix-cost,38244.9,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,fix-cost,117076.302,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,fix-cost,9143.10168,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,fix-cost,28432.8,2024-2050,
Process,EU27,2024,Biomass Plant_2050,fix-cost,0.0,2024-2050,
Process,EU27,2024,Coal Plant_2050,var-cost,2.7,2024-2050,
Process,EU27,2024,Lignite Plant_2050,var-cost,3.2,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,var-cost,2.6,2024-2050,
Process,EU27,2024,Other non-res_2050,var-cost,2.6,2024-2050,
Process,EU27,2024,Oil Plant_2050,var-cost,2.6,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,var-cost,6.22,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,var-cost,4.5,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,var-cost,3.1,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,var-cost,8.7,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,var-cost,0.0,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,var-cost,0.357,2024-2050,
Process,EU27,2024,Biomass Plant_2050,var-cost,53.2,2024-2050,
Process,EU27,2024,Coal Plant_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Lignite Plant_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Other non-res_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Oil Plant_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Biomass Plant_2050,startup-cost,0.0,2024-2050,
Process,EU27,2024,Coal Plant_2050,wacc,0.073,2024-2050,
Process,EU27,2024,Lignite Plant_2050,wacc,0.073,2024-2050,
Process,EU27,2024,Gas Plant (CCGT)_2050,wacc,0.073,2024-2050,
Process,EU27,2024,Other non-res_2050,wacc,0.071,2024-2050,
Process,EU27,2024,Oil Plant_2050,wacc,0.071,2024-2050,
Process,EU27,2024,Coal Plant CCUS_2050,wacc,0.071,2024-2050,
Process,EU27,2024,Lignite Plant CCUS_2050,wacc,0.071,2024-2050,
Process,EU27,2024,Gas Plant (CCGT) CCUS_2050,wacc,0.071,2024-2050,
Process,EU27,2024,Nuclear Plant_2050,wacc,0.073,2024-2050,
Process,EU27,2024,Hydro (run-of-river)_2050,wacc,0.073,2024-2050,
Process,EU27,2024,Hydro (reservoir)_2050,wacc,0.073,2024-2050,
Process,EU27,2024,Biomass Plant_2050,wacc,0.073,2024-2050,
Process,EU27,2024,Coal Plant_2050,depreciation,40.0,2024-2050,
